dataset,type,name,ratio,l1,l2,l3
bcc_TaTi,alloy,Ta80Ti48,1.6169150741357972,13.199378333517824,11.481508624993783,18.564624369572616
bcc_TaTi,alloy,Ta84Ti44,1.6206397255461489,11.510398906528192,13.19310245518876,18.65420972480254
bcc_TaTi,alloy,Ta88Ti40,1.6229968869530091,11.493278327417928,13.20893052016776,18.653554946283784
bcc_TaTi,alloy,Ta8Ti120,1.5891535012756033,11.74756140731944,11.741871615406598,18.65963638915202
bcc_TaTi,alloy,Ta92Ti36,1.6250348158149146,13.224190792676072,11.494452727633245,18.678885871142732
bcc_TaTi,alloy,Ta96Ti32,1.6076540149398946,11.849838984179296,12.416455041928264,19.050441219307128
bcc_TaV,pure,Ta128,1.000000014991033,13.28013547913864,13.280135678221589,13.280135569363521
bcc_TaV,alloy,Ta100V28,1.0011857745396764,13.051349069468694,13.03589144129562,13.043313741572511
bcc_TaV,alloy,Ta108V20,1.0003636711649813,13.116629268161082,13.112675621045332,13.111860862446164
bcc_TaV,alloy,Ta120V8,1.0001713485088772,13.214577800931613,13.215287685664418,13.213023653763585
bcc_TaV,alloy,Ta124V4,1.0000633335006788,13.245928010277101,13.2456942690537,13.24653316524068
bcc_TaV,alloy,Ta12V116,1.0001289222894805,12.109381250940967,12.110727456312668,12.110942420096029
bcc_TaV,alloy,Ta16V112,1.0011233313651187,12.166154451730852,12.152503163762296,12.159876751093096
bcc_TaV,alloy,Ta24V104,1.0011518792137974,12.250593354092068,12.264704557933332,12.257130790710201
bcc_TaV,alloy,Ta32V96,1.0017130702452506,12.361903185319461,12.345398383091938,12.3407625921192
bcc_TaV,alloy,Ta40V88,1.00058724952509,12.445054514377192,12.439399755101348,12.43775045133146
bcc_TaV,alloy,Ta44V84,1.0013473509566977,12.48893575685555,12.478397055515483,12.495209835726286
bcc_TaV,alloy,Ta48V80,1.0011987221728267,12.524336448070096,12.535057213631879,12.53934964787034
bcc_TaV,alloy,Ta52V76,1.0006651432819065,12.571060825337595,12.579422381992007,12.577112770987736
bcc_TaV,alloy,Ta56V72,1.001679181036971,12.620435632706519,12.625774929640395,12.604609508375507
bcc_TaV,alloy,Ta64V64,1.001182515121526,12.70975705392409,12.694745325612633,12.69494581538936
bcc_TaV,alloy,Ta68V60,1.0016821372154594,12.736274866800866,12.732110692558143,12.753527849785444
bcc_TaV,alloy,Ta72V56,1.0011947792729528,12.787747945883174,12.772487642384009,12.778354668045965
bcc_TaV,alloy,Ta76V52,1.0012609537342678,12.813497122068963,12.829654349114067,12.815843661084527
bcc_TaV,alloy,Ta80V48,1.0012075775276783,12.860835389590623,12.850462370705687,12.865980300284827
bcc_TaV,alloy,Ta92V36,1.0002915447242178,12.968648643881245,12.972429584973604,12.971944839508527
bcc_TaV,alloy,Ta96V32,1.0004104492295596,13.007426748025509,13.011620445736945,13.006282027299404
bcc_TaZr,pure,Ta128,1.0000000348331775,13.283759915300955,13.283759452585404,13.283759649947994
bcc_TaZr,pure,Zr128,1.0000000338397124,13.283759688177996,13.283759238659405,13.283759446795614
bcc_TaZr,alloy,Zr100Ta28,1.009626985413282,14.061783466264306,14.15642298406327,14.19715605057876
bcc_TaZr,alloy,Zr104Ta24,1.0037592745442174,14.14540793036433,14.19858440231452,14.181947652120456
bcc_TaZr,alloy,Zr112Ta16,1.0232691993073453,14.350258101866276,14.045986483136017,14.372825342080388
bcc_TaZr,alloy,Zr116Ta12,1.0432762280525547,13.901772469904,14.503388745646292,14.499279168957539
bcc_TaZr,alloy,Zr124Ta4,1.0769557219693238,14.008325812470906,15.086346638951118,14.008987153382392
bcc_TaZr,alloy,Zr16Ta112,1.0024160467804253,13.385437787793206,13.416895639978845,13.417777631664986
bcc_TaZr,alloy,Zr20Ta108,1.0053011698830128,13.478980801253357,13.430612321446901,13.407903228464273
bcc_TaZr,alloy,Zr24Ta104,1.0013609682619415,13.465796558134185,13.461027597105867,13.479347628438648
bcc_TaZr,alloy,Zr28Ta100,1.006017756876326,13.483962211745967,13.55439944433776,13.473320278584366
bcc_TaZr,alloy,Zr32Ta96,1.007703940804872,13.490427906485415,13.53216551218631,13.594357364509372
bcc_TaZr,alloy,Zr36Ta92,1.0077704136995982,13.603061926867507,13.6037016051874,13.498810264976154
bcc_TaZr,alloy,Zr40Ta88,1.0094345120659312,13.682800816570873,13.554916790557664,13.576375171135913
bcc_TaZr,alloy,Zr44Ta84,1.0026912236762666,13.617251844741416,13.65389891531167,13.647772148881632
bcc_TaZr,alloy,Zr48Ta80,1.002611270374938,13.648893383461004,13.672503466711948,13.684534334403923
bcc_TaZr,alloy,Zr4Ta124,1.0000544155829518,13.312505152773985,13.311781659714898,13.311780784462472
bcc_TaZr,alloy,Zr56Ta72,1.0088525815487768,13.814749553060429,13.693526493090014,13.702954441029869
bcc_TaZr,alloy,Zr60Ta68,1.0050119504974966,13.77091532111595,13.817076393081265,13.748171239398296
bcc_TaZr,alloy,Zr72Ta56,1.0095916728434011,13.943947922745478,13.88604483149944,13.811472794217805
bcc_TaZr,alloy,Zr76Ta52,1.0084146636497613,13.881897020589726,13.998708514838611,13.882293782680188
bcc_TaZr,alloy,Zr84Ta44,1.014437240291599,13.914714409097567,13.944495034215281,14.115604484610683
bcc_TaZr,alloy,Zr8Ta120,1.0010307706398067,13.350506728908522,13.340814829976186,13.336759588694335
bcc_TaZr,alloy,Zr92Ta36,1.0078282583522509,14.005925942887469,14.115567949630885,14.05859726238596
bcc_VZr,pure,V128,1.000000085009941,11.959805656975897,11.95980638883639,11.95980537213404
bcc_VZr,pure,Zr128,1.000000069891793,11.97344134619838,11.973442111091531,11.973441274246252
bcc_VZr,alloy,Zr104V24,1.0030059960368183,14.0185797579592,14.010110769117182,13.976566255187777
bcc_VZr,alloy,Zr108V20,1.015227453878835,14.128673804620991,13.935190321016627,14.147387788922696
bcc_VZr,alloy,Zr120V8,1.0187214922898604,14.321199645567887,14.368618646439975,14.104560230826682
bcc_VZr,alloy,Zr124V4,1.028728667933469,14.560982228334964,14.268495072815341,14.154346702114719
bcc_VZr,alloy,Zr12V116,1.0054455597121343,12.183149847797777,12.24949391777584,12.234969429886606
bcc_VZr,alloy,Zr20V108,1.0099862038769127,12.37499955371394,12.468945217916461,12.345658950640532
bcc_VZr,alloy,Zr28V100,1.0045916446151508,12.601217069892163,12.543621219067143,12.575953174180768
bcc_VZr,alloy,Zr32V96,1.0120780904238251,12.568000356577707,12.689935279410367,12.719797801331119
bcc_VZr,alloy,Zr36V92,1.0056447300164542,12.780437867194332,12.70870068297899,12.743986893286715
bcc_VZr,alloy,Zr40V88,1.004630526374937,12.804731617936017,12.86402426541686,12.831801329950737
bcc_VZr,alloy,Zr44V84,1.006787389910184,12.85287112921991,12.940108577039272,12.923647475801662
bcc_VZr,alloy,Zr48V80,1.0034059280763301,13.003132829056339,13.016135153137606,12.971953612125215
bcc_VZr,alloy,Zr4V124,1.0018168635755111,12.041220805187086,12.063098060672719,12.045997003361622
bcc_VZr,alloy,Zr52V76,1.017477047218756,13.161983122969774,13.129951644922288,12.935901757142997
bcc_VZr,alloy,Zr56V72,1.0304986609532596,12.932092427534634,13.32650392989823,13.204882784410232
bcc_VZr,alloy,Zr60V68,1.002165230012133,13.226541429852778,13.205702154538042,13.234295537174336
bcc_VZr,alloy,Zr64V64,1.0293446084880662,13.107187000337767,13.49181227124255,13.281427363109367
bcc_VZr,alloy,Zr72V56,1.0072674826829737,13.385741628641469,13.483022274126382,13.469976820231082
bcc_VZr,alloy,Zr76V52,1.0292472607934864,13.332504190602215,13.49437089160133,13.72244341769501
bcc_VZr,alloy,Zr80V48,1.0053362151197625,13.620876587040156,13.548578457822236,13.578361322365906
bcc_VZr,alloy,Zr88V40,1.0115899226401435,13.661551586772012,13.698546616567546,13.819887912807028
bcc_VZr,alloy,Zr8V120,1.0010373275693822,12.131206633555704,12.128947864996618,12.14152955700458
bcc_VZr,alloy,Zr92V36,1.004871107801411,13.805848584412697,13.778236744365987,13.845352020861156
bcc_VZr,alloy,Zr96V32,1.0210810460008448,14.020529866600373,13.731064660844535,13.838534428249716
