x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.87500000,-50.36020279,-83.20964633,32.84944354,39.90900527,72.75844881
0.87500000,-50.12655258,-83.20964633,33.08309375,39.90900527,72.99209902
0.87500000,-51.18322372,-83.20964633,32.02642260,39.90900527,71.93542787
0.87500000,-52.50692368,-83.20964633,30.70272265,39.90900527,70.61172792
0.87500000,-50.14944077,-83.20964633,33.06020556,39.90900527,72.96921083
0.87500000,-48.73037338,-83.20964633,34.47927295,39.90900527,74.38827822
0.87500000,-54.59642410,-83.20964633,28.61322223,39.90900527,68.52222749
0.87500000,-57.09886551,-83.20964633,26.11078082,39.90900527,66.01978609
0.87500000,-53.18212509,-83.20964633,30.02752124,39.90900527,69.93652651
0.87500000,-55.24110794,-83.20964633,27.96853839,39.90900527,67.87754366
0.87500000,-49.92818832,-83.20964633,33.28145800,39.90900527,73.19046327
0.87500000,-50.70161819,-83.20964633,32.50802813,39.90900527,72.41703340
0.87500000,-55.00459671,-83.20964633,28.20504962,39.90900527,68.11405489
0.87500000,-47.78051376,-83.20964633,35.42913256,39.90900527,75.33813783
0.87500000,-52.21033096,-83.20964633,30.99931536,39.90900527,70.90832063
0.87500000,-53.38621140,-83.20964633,29.82343493,39.90900527,69.73244020
0.87500000,-51.08022690,-83.20964633,32.12941943,39.90900527,72.03842470
0.87500000,-48.03514481,-83.20964633,35.17450152,39.90900527,75.08350679
0.87500000,-49.02315140,-83.20964633,34.18649493,39.90900527,74.09550020
0.87500000,-48.09236526,-83.20964633,35.11728106,39.90900527,75.02628633
0.87500000,-50.03213882,-83.20964633,33.17750750,39.90900527,73.08651277
0.87500000,-52.32667923,-83.20964633,30.88296710,39.90900527,70.79197237
0.87500000,-51.31769180,-83.20964633,31.89195452,39.90900527,71.80095979
0.87500000,-47.74808884,-83.20964633,35.46155749,39.90900527,75.37056276
0.87500000,-53.80105972,-83.20964633,29.40858661,39.90900527,69.31759187
0.87500000,-51.78880692,-83.20964633,31.42083941,39.90900527,71.32984468
0.87500000,-49.44372177,-83.20964633,33.76592456,39.90900527,73.67492983
0.87500000,-46.55981064,-83.20964633,36.64983569,39.90900527,76.55884096
