x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.81250000,-53.25102806,-82.10069398,28.84966592,24.99511820,53.84478412
0.81250000,-51.06520653,-82.10069398,31.03548745,24.99511820,56.03060565
0.81250000,-49.89504814,-82.10069398,32.20564584,24.99511820,57.20076404
0.81250000,-52.02078819,-82.10069398,30.07990579,24.99511820,55.07502399
0.81250000,-52.85716057,-82.10069398,29.24353341,24.99511820,54.23865161
0.81250000,-53.88236046,-82.10069398,28.21833352,24.99511820,53.21345172
0.81250000,-50.39095879,-82.10069398,31.70973519,24.99511820,56.70485339
0.81250000,-53.46846581,-82.10069398,28.63222818,24.99511820,53.62734637
0.81250000,-52.11901665,-82.10069398,29.98167733,24.99511820,54.97679553
0.81250000,-51.29313469,-82.10069398,30.80755929,24.99511820,55.80267749
0.81250000,-53.18427086,-82.10069398,28.91642312,24.99511820,53.91154132
0.81250000,-48.65527153,-82.10069398,33.44542245,24.99511820,58.44054065
0.81250000,-55.10783195,-82.10069398,26.99286203,24.99511820,51.98798022
0.81250000,-51.41520500,-82.10069398,30.68548898,24.99511820,55.68060718
0.81250000,-50.94027519,-82.10069398,31.16041879,24.99511820,56.15553699
0.81250000,-52.93440819,-82.10069398,29.16628579,24.99511820,54.16140399
0.81250000,-55.32717705,-82.10069398,26.77351693,24.99511820,51.76863513
0.81250000,-49.35526848,-82.10069398,32.74542550,24.99511820,57.74054370
0.81250000,-48.51126671,-82.10069398,33.58942727,24.99511820,58.58454547
0.81250000,-51.54871941,-82.10069398,30.55197457,24.99511820,55.54709277
0.84375000,-61.22303009,-85.70944414,24.48641405,25.30567367,49.79208773
0.84375000,-57.12413788,-85.70944414,28.58530626,25.30567367,53.89097994
0.84375000,-58.09879303,-85.70944414,27.61065111,25.30567367,52.91632479
0.84375000,-59.73815918,-85.70944414,25.97128496,25.30567367,51.27695864
0.84375000,-61.99073792,-85.70944414,23.71870623,25.30567367,49.02437990
